username;tweet;fecha;anuncio;ubicacion;id
Cinu06;por lo unico que no le deseo el coronavirus es porque puede haber contagiado a muchisima gente este mal nacido y los idiotas que tiene a su alrededor;2020-03-19 22:04:17+00:00;Anuncio_1;Rosario, Argentina;1240761035423870000
anitanewells;noooooo primero el coronavirus y ahora esto que te pasa 2020;2020-03-19 21:55:35+00:00;Anuncio_1;Rosario, Argentina;1240758844432600000
MauroYasprizza;segundo caso conformado de coronavirus en rosario parte de prensa del minsaludsantafe covid19 cnnradiorosario fm895;2020-03-19 21:52:49+00:00;Anuncio_1;Rosario, Argentina;1240758149621080000
CamiliNOB;con lo que pdio hacer cola lpm coronavirus;2020-03-19 21:51:51+00:00;Anuncio_1;Rosario, Argentina;1240757903964990000
beatriz_palmi;alberto de monaco da positivo en coronavirus;2020-03-19 21:38:23+00:00;Anuncio_1;Rosario, Argentina;1240754517173510000
Cinu06;vivo al lado de conocido supermercado rosarino desde esta manana que no baja de una cuadra de cola en la puerta de mi casa todos estan tan preocupados por el corona virus que se van a hacer las compras el mismo dia;2020-03-19 21:32:00+00:00;Anuncio_1;Rosario, Argentina;1240752912189530000
gdgiordano1;coronavirus 1 mari julia alsogaray 0 spoiler alert las noticias hermosas tambien pueden ser fake news;2020-03-19 21:25:16+00:00;Anuncio_1;Rosario, Argentina;1240751217351030000
melujuarez;sr de unos 70 anos por tv diciendo y cito estoy en cuarentena en mi casa pero sali para pagar este impuesto xq se me cae el plan de pagos maestro si te agarra el coronavirus lo mejor que te puede pasar es que se caiga el plan de pagos del tgi quedateentucasacarajo;2020-03-19 21:18:10+00:00;Anuncio_1;Rosario, Argentina;1240749429545730000
cabrerahercap;muy bien por los dos impulsonegocios newells y rosario central juntos en un gran gesto para enfrentar al coronavirus;2020-03-19 21:17:21+00:00;Anuncio_1;Rosario, Argentina;1240749221453660000
ClaudioGershan1;atencion los que hablan en inclusivo el coronavirus nos demostro que para la muerte no hay distincion de generos;2020-03-19 20:54:26+00:00;Anuncio_1;Rosario, Argentina;1240743456647060000
emiludvik;tolerancia en epocas de coronavirus todxs van a hacer todo;2020-03-19 20:48:13+00:00;Anuncio_1;Rosario, Argentina;1240741892821830000
104Urbana;venezuela confirma seis nuevos casos de coronavirus y la cifra total se eleva a 42 rt;2020-03-19 20:47:45+00:00;Anuncio_1;Rosario, Argentina;1240741773871320000
juanpscapini;coronavirus el misterio de la baja cifra de muertos en alemania 25000 respiradores y desde el dia 0 red de laboratorios independientes realizando pruebas aqui prohibicion expresa a todos los laboratorios publicos y privados via lanacion;2020-03-19 20:35:52+00:00;Anuncio_1;Rosario, Argentina;1240738783613630000
104Urbana;la onu advierte de que habra millones de muertos si se deja avanzar al coronavirus;2020-03-19 20:11:45+00:00;Anuncio_1;Rosario, Argentina;1240732715537910000
MariscottiJavi;italia llego a los 3405 muertos por coronavirus y supero a china como el pais con mas victimas fatales de la pandemia el gobierno italiano informo que en las ultimas 24 horas fallecieron 427 personas y el total de contagiados llega a 33190;2020-03-19 19:59:25+00:00;Anuncio_1;Rosario, Argentina;1240729611228650000
AfoniMc;el coronavirus no es mujer sino tendria que estar muerto o tirado en algun tacho;2020-03-19 19:53:40+00:00;Anuncio_1;Rosario, Argentina;1240728162390200000
dhfiori;cuidarnosesclave aportes de la unroficial para combatir la infodemia coronavirusargentina coronavirus;2020-03-19 19:41:51+00:00;Anuncio_1;Rosario, Argentina;1240725188205030000
jsalum63;ayer gobsantafe me mando un msj de texto para chequear si cumplo con mi aislamiento obligatorio y si tengo sintomas compatibles con coronavirus ahora vinieron dos personas a comprobar que estoy en casa muy bien hecho;2020-03-19 18:18:52+00:00;Anuncio_1;Rosario, Argentina;1240704307193730000
adolfoimhoff;hoy mi mujer me pidio la libreta sanitaria p poder entrar a mi casa coronavirus;2020-03-19 18:16:32+00:00;Anuncio_1;Rosario, Argentina;1240703718942740000
erina1875;quizas el coronavirus nos ayude a hacer limpieza;2020-03-19 17:55:08+00:00;Anuncio_1;Rosario, Argentina;1240698334781660000
MajoPoncino;escribi algunas reflexiones sobre el coronavirus en clave feminista pasen gracias arlenbuchara;2020-03-19 17:46:51+00:00;Anuncio_1;Rosario, Argentina;1240696247498860000
JoacoChimienti;algunos estan desesperados por entrenar y yo por ponerme en pedo maldito corona virus;2020-03-19 17:44:21+00:00;Anuncio_1;Rosario, Argentina;1240695618495860000
beatriz_palmi;coronavirus despiden a jefe de emergencias que detecto el primer caso de covid19 en pba por sus declaraciones sobre el estado de la salud publica via eldisenso;2020-03-19 17:12:15+00:00;Anuncio_1;Rosario, Argentina;1240687542053130000
104Urbana;coronavirus guerra biologica o enfermedad natural;2020-03-19 17:08:28+00:00;Anuncio_1;Rosario, Argentina;1240686591577690000
104Urbana;eeuu aprueba el uso de un tratamiento contra la malaria en pacientes con coronavirus rt;2020-03-19 16:51:34+00:00;Anuncio_1;Rosario, Argentina;1240682337085590000
GiSogne;buen mensaje de unroficial para evitar que circule informacion falsa fakenews coronavirus cuidarnosestareadetodos quedateentucasa;2020-03-19 16:46:50+00:00;Anuncio_1;Rosario, Argentina;1240681147094490000
SariBarcos;5 pasos a seguir para prevenir la expansion del coronavirus;2020-03-19 16:45:20+00:00;Anuncio_1;Rosario, Argentina;1240680767489010000
dafornaro;rosario asesinatos 64 0 prevencion coronavirus 1 cuarentenatotal mamitaaa esta ciudad;2020-03-19 16:42:56+00:00;Anuncio_1;Rosario, Argentina;1240680163513430000
93Vivas;el otro dia me cogi al corona virus;2020-03-19 16:40:26+00:00;Anuncio_1;Rosario, Argentina;1240679535550630000
Julietaa_CAB;la ironia del negociocomercio que pone yomequedoencasa tipo compra online pero abren y hacer ir a sus empleados igual como si las cosas que vendieran no se contagian de coronavirus;2020-03-19 16:37:31+00:00;Anuncio_1;Rosario, Argentina;1240678800054250000
MarcioPaez;solo yo siento todo el tiempo las manos sucias esto del coronavirus esta empezando a afectarme;2020-03-19 16:36:09+00:00;Anuncio_1;Rosario, Argentina;1240678455857090000
lucasarza;otro muerto de coronavirus es el mercosur y parladur cero funcionamiento de organismos supranacionales cero coordinacion en la region x esa via todo fue por cancillerias y telecomunicaciones oea la proxima en morir;2020-03-19 16:25:18+00:00;Anuncio_1;Rosario, Argentina;1240675726040400000
imarcmendoza_;haciendo cola como hace tres horas ya imaginensen ya empezamos a dialogar con los que estamos en la fila como me gusta argentina no hay nada que nos impida comunicarnos con el otro puede mas que nosotros coronavirus esto es para voooossss jaja;2020-03-19 16:15:39+00:00;Anuncio_1;Rosario, Argentina;1240673297853030000
UyPOficial;yomequedoencasa es responsabilidad de todos cumplir con lo establecido por el msalnacion coronavirus covid19 cuidate cuidados cuarentenatotal cuarentenaobligatoria aislamientosocial epidemia salud responsabilidad virus prevencion prevencionessalud;2020-03-19 16:00:13+00:00;Anuncio_1;Rosario, Argentina;1240669414556610000
Gabrielbisang;podemos decir que el unico que pudo con rafaelnadal en polvo es el coronavirus;2020-03-19 15:48:37+00:00;Anuncio_1;Rosario, Argentina;1240666495421680000
eluisfutbol;cobran y multan frente a sanatorios me dice monzalucas noal estacionamientomedidocoronavirus;2020-03-19 15:33:32+00:00;Anuncio_1;Rosario, Argentina;1240662700990050000
RubenDa54466394;oms lanza ensayo mundial con tratamientos de coronavirus con participacion argentina via rosariotres;2020-03-19 15:32:06+00:00;Anuncio_1;Rosario, Argentina;1240662338547650000
RoldanFm92;coprol informa medidas tomadas para prevenir el coronavirus se a colocado una proteccion de vidrio en las oficinas y se limpian constantemente las plantas de expendio de agua tratada ademasse realiza la;2020-03-19 15:27:30+00:00;Anuncio_1;Rosario, Argentina;1240661182740110000
RubenDa54466394;los paises mas pobres estan lejos de coronavirus al final la seleccion natural hace su laburo no somos nada contra la madre naturaleza;2020-03-19 15:24:08+00:00;Anuncio_1;Rosario, Argentina;1240660333779350000
maariugenia;quien va a levantar el muerto de la economia nos salvaremos del coronavirus pero moriremos de hambre;2020-03-19 15:22:11+00:00;Anuncio_1;Rosario, Argentina;1240659843058480000
nahubacigaluppi;la organizacion mundial de la salud asegura que un numero significativo de jovenes murieron por el coronavirus quedateencasa los jovenes tambien debemos quedarnos en casa somosresponsables alviruslofrenamosentretodos;2020-03-19 15:19:04+00:00;Anuncio_1;Rosario, Argentina;1240659059784760000
Aadrimendez;los sicarios en rosario pega mas que el coronavirus;2020-03-19 15:16:51+00:00;Anuncio_1;Rosario, Argentina;1240658501556400000
anoticiados;varios locales de la peatonal cordoba de rosario cerrron sus puertas coronavirus entretodosnoscuidamos cuarentena coronavirusenargentina mequedoencasa yomequedoencasa quedateentucasa at peatonal cordoba;2020-03-19 15:15:46+00:00;Anuncio_1;Rosario, Argentina;1240658228511420000
ClaudioGershan1;una cuota de racionalidad impuesta por el coronavirus nadie dijo les infectades;2020-03-19 14:45:58+00:00;Anuncio_1;Rosario, Argentina;1240650726600210000
joanafigueroa;el coronavirus covid19argentina da diarrea porque no entiendo la desesperacion de la gente por comprar papel higienico;2020-03-19 14:28:08+00:00;Anuncio_1;Rosario, Argentina;1240646241555480000
LuuLiCanalla;que mal que se manejan en mi facultad primero nos hicieron firmar una declaracion jurada para pasarnos al plan nuevoahora nos avisan que esa declaracion jurada queda sin vigenciael motivo es coronavirusque tendra que ver el virus de mierda este con el plan nuevo los odio;2020-03-19 14:19:55+00:00;Anuncio_1;Rosario, Argentina;1240644171758780000
chechecian;y pensar que en este momento en varios aeropuertos del mundo hay mucha gente viviendo esto y sin ayuda a esos tambien les debemos mandar un mensaje de aliento porque muchos paises no estan permitiendo entrar a nadie y se les va complicando mas la situacion coronavirus;2020-03-19 13:50:51+00:00;Anuncio_1;Rosario, Argentina;1240636858633270000
emalaponte;lo que debe hacer el estado es gastar muchos recursos ampliando el sistema de salud ya en forma urgente mas hospitales mas camas mas respiradores coronavirus coronavirusenargentina;2020-03-19 13:46:37+00:00;Anuncio_1;Rosario, Argentina;1240635790570530000
juancheddad;en la carcel no existe el coronavirus parece que los protocolos no se aplican alferdez hay q tomar medidas urgente es por el bien de todos buenjueves;2020-03-19 13:28:21+00:00;Anuncio_1;Rosario, Argentina;1240631196591230000
canayaguerrero;pedazo de bosta sos una inmundicia humana ojala te mueras de coronavirus choto garca;2020-03-19 13:21:51+00:00;Anuncio_1;Rosario, Argentina;1240629560036780000
LaaliCanob;coronavirus de miercole me vas a sacar las vacaciones de invierno tmb gil esto ya es personal;2020-03-19 13:17:47+00:00;Anuncio_1;Rosario, Argentina;1240628534911120000
nahirtorres_;como no le voy a dar bola a un perrito callejero porque puede tener coronavirus ya estoy llorando;2020-03-19 13:07:59+00:00;Anuncio_1;Rosario, Argentina;1240626068320550000
Andrea66959470;por el coronavirus el mundo esta detenidopor eso usemos la musica y cubramos al mundo y curemos el alma;2020-03-19 13:03:44+00:00;Anuncio_1;Rosario, Argentina;1240625001436450000
GianTalotti;se imaginan el coronavirus con macri como presidete me animo a decir que estariamos como brasil gracias a dios ganaron les fernandez;2020-03-19 12:55:18+00:00;Anuncio_1;Rosario, Argentina;1240622877692630000
fmhorizonte917;nunca mejor explicado coronavirus quedateentucasa;2020-03-19 11:57:23+00:00;Anuncio_1;Rosario, Argentina;1240608301521470000
104Urbana;cientificos rusos afirman haber descifrado el genoma completo del nuevo coronavirus rt;2020-03-19 11:52:33+00:00;Anuncio_1;Rosario, Argentina;1240607086242940000
Aadrimendez;el martes mi dentista no me atendio el telefono ni el timbre no se si me cancelo por la obviedad o porque se cago muriendo de coronavirus;2020-03-19 11:50:27+00:00;Anuncio_1;Rosario, Argentina;1240606557001460000
leipiola;me estoy cagando de frio hace frio o tengo coronavirus;2020-03-19 11:23:28+00:00;Anuncio_1;Rosario, Argentina;1240599769380240000
Roquegiordano;para ustedes cual fue la noticia del coronavirus la oms hablando que la cocaina no es la cura el estado islamico suspendiendo los atentados o el alcalde de baltimore pidiendo que dejen de dispararse para no colapsar el sistema de salud;2020-03-19 11:02:42+00:00;Anuncio_1;Rosario, Argentina;1240594540551070000
smcalvetti;estimado intendente pablojavkin rosario no solo tiene corona virus tambien hay dengue hace anos que no se fumigan las zanjas en zona sur en la zona de la vecinal 25 de mayo quedaron cuadras con zanjas por favor tambien cuidanos del dengue por favor manda a fumigar;2020-03-19 11:01:33+00:00;Anuncio_1;Rosario, Argentina;1240594252880540000
Belitaonline;tapa de los diarios nacionales coronavirus viralicemos la responsabilidad en pichincha barrio;2020-03-19 10:58:44+00:00;Anuncio_1;Rosario, Argentina;1240593542369670000
104Urbana;alemania confirma mas de 10000 casos de coronavirus rt;2020-03-19 10:40:33+00:00;Anuncio_1;Rosario, Argentina;1240588967004770000
104Urbana;confirman al tercer muerto por coronavirus en argentina tenia 64 anos via cronica;2020-03-19 09:42:56+00:00;Anuncio_1;Rosario, Argentina;1240574466494690000
RodrigoMiro76;en brasil gm volkswagen y mercedes benz detienen su produccion por riesgo de coronavirus y freno brutal de la demanda;2020-03-19 09:11:12+00:00;Anuncio_1;Rosario, Argentina;1240566479696850000
RodrigoMiro76;los chicos no van a la escuela pero tampoco a ver a los abuelos porque los pueden poner en riesgo esa que no se puede medir es la veta mas letal del coronavirus la que en algun lugar grita que un nieto puede matar a su abuelo por darle un abrazo;2020-03-19 08:38:12+00:00;Anuncio_1;Rosario, Argentina;1240558175084050000
Laurare60370136;tengo una inquietudsi dicen que el uso del barbijo sirve para que el que tiene sintomas lo use y no contagie a otros y con el asintomatico que hacemos no seria mejor indicar que todos usemos barbijo alferdez msalnacion pablojavkin coronavirus rosario argentina;2020-03-19 08:17:02+00:00;Anuncio_1;Rosario, Argentina;1240552851929280000
gabmartorell_;el coronavirus hizo involucionar a la gente a la epoca de los challenges de facebook es increible;2020-03-19 06:55:35+00:00;Anuncio_1;Rosario, Argentina;1240532352725650000
TavoECarp;14hs a 17hs denuncio a mi familia por tener coronavirus y no respetan la cuarentena;2020-03-19 06:48:54+00:00;Anuncio_1;Rosario, Argentina;1240530671233310000
agusshidalgo_;porque siempre tiene q pasar algo estoy harta coronavirus de mierda a q tenia q ver;2020-03-19 04:53:32+00:00;Anuncio_1;Rosario, Argentina;1240501636625200000
leipiola;estoy llorando del miedo al coronavirus;2020-03-19 04:36:54+00:00;Anuncio_1;Rosario, Argentina;1240497449946550000
maiiencina;no le deseo el mal ni que le agarre coronavirus ni dengue pero ojala no tenga papel higienico en su casa;2020-03-19 04:35:16+00:00;Anuncio_1;Rosario, Argentina;1240497042444690000
beatriz_palmi;morir en soledad sin visitas velatorio ni abrazos la despedida trunca del hombre que murio en chaco por coronavirus;2020-03-19 04:33:45+00:00;Anuncio_1;Rosario, Argentina;1240496657533370000
leipiola;gente la verdad que en estos momentos la cuarentena es una boludes pero el viernes y sabado ahi realmente voy a llorar todo el dia basta esto del coronavirus realmente me da mucho miedo;2020-03-19 04:26:10+00:00;Anuncio_1;Rosario, Argentina;1240494749682990000
Annaaa1984;y el cunado q parece q tiene coronavirus fue al sauna del barrio privado mas pato criollo q nunca;2020-03-19 04:01:06+00:00;Anuncio_1;Rosario, Argentina;1240488444243120000
Lucas_Demarchii;el coronavirus me tiene mal a;2020-03-19 03:59:49+00:00;Anuncio_1;Rosario, Argentina;1240488120942020000
Nachoterrarosa;la culpa del coronavirus la tiene ianprado9 estuvo como 10 meses para recuperarse de la rodilla se recupera vuelve a hacer futbol y empieza la cuarentena esto es una manifestacion del mundo para que de una vez por todas te retires;2020-03-19 03:34:02+00:00;Anuncio_1;Rosario, Argentina;1240481629459670000
